"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.4381978,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,0.01331864,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.08806594,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.05193623,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,-0.5552915,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,-0.1518781,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,0,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,0.1975739,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,0.2353411,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,0,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.1287369,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.310293,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.1061499,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,0.3203585,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,0.4362808,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,0,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,0,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.1394083,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.06266094,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,0,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,-0.05833041,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,1.100371,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,1.183523,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,0.2452202,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2023-04","Apr-2023","PC","Percentage","0","Units",,,0.07850745,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2023-05","May-2023","PC","Percentage","0","Units",,,0.2205249,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2023-06","Jun-2023","PC","Percentage","0","Units",,,0,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2023-07","Jul-2023","PC","Percentage","0","Units",,,0.001421853,,
"CRI","Costa Rica","CP181000","CPI (COICOP 18): 10 - Education services","GP","Percentage change from previous period","M","Monthly","2023-08","Aug-2023","PC","Percentage","0","Units",,,0.1190519,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-0.2139465,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-0.7021074,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,-0.01422683,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.3090301,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,-0.2310853,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.5131711,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,-0.2165543,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,0.3034355,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,0.2519498,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,0.2151196,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.09672768,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.3473441,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.4437647,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.7515347,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.3393433,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,0.333794,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,0.1350427,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,0.8388892,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,1.699518,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.05879897,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.4835827,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.1683024,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,0.4872068,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,0.2122867,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,0.4591939,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,-0.0241855,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,-0.1314721,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2023-04","Apr-2023","PC","Percentage","0","Units",,,0.1869845,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2023-05","May-2023","PC","Percentage","0","Units",,,-0.2943082,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2023-06","Jun-2023","PC","Percentage","0","Units",,,-0.2207449,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2023-07","Jul-2023","PC","Percentage","0","Units",,,0.180392,,
"CRI","Costa Rica","CP181300","CPI (COICOP 18): 13 - Personal care, social protection and miscellaneous goods and services","GP","Percentage change from previous period","M","Monthly","2023-08","Aug-2023","PC","Percentage","0","Units",,,-0.394715,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,1.344402,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,1.898326,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,1.94082,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,2.26512,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.8856536,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,1.270933,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,-0.220676,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,0.4008144,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,0.5873209,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,0.7482179,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,1.827343,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.4894402,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-2.166352,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,2.842237,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,3.957883,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,5.618853,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,3.638826,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,4.381886,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,-1.009087,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.142327,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,-5.099607,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,-3.668797,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,-0.3374518,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,-1.856464,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,-3.330747,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,-2.957971,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,0.7013639,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2023-04","Apr-2023","PC","Percentage","0","Units",,,-2.388521,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2023-05","May-2023","PC","Percentage","0","Units",,,0.9108915,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2023-06","Jun-2023","PC","Percentage","0","Units",,,0.3715061,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2023-07","Jul-2023","PC","Percentage","0","Units",,,-1.476187,,
"CRI","Costa Rica","CP180700","CPI (COICOP 18): 07 - Transport","GP","Percentage change from previous period","M","Monthly","2023-08","Aug-2023","PC","Percentage","0","Units",,,-0.7357069,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2020M12_100","2020M12=100",100,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",100.086,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",100.3805,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",100.9937,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",100.6954,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",101.6973,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",102.0882,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",102.3807,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",99.93531,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",100.6742,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",100.7387,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",101.5053,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2020M12_100","2020M12=100",101.2017,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",101.9114,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",102.186,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",103.5352,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",103.7766,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",104.8121,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",107.2113,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",108.8102,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",107.7828,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",109.4262,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",109.222,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-11","Nov-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",110.3994,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2022-12","Dec-2022","IDX","Index","0","Units","2020M12_100","2020M12=100",113.4521,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2023-01","Jan-2023","IDX","Index","0","Units","2020M12_100","2020M12=100",114.0546,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2023-02","Feb-2023","IDX","Index","0","Units","2020M12_100","2020M12=100",111.3142,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2023-03","Mar-2023","IDX","Index","0","Units","2020M12_100","2020M12=100",110.5044,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2023-04","Apr-2023","IDX","Index","0","Units","2020M12_100","2020M12=100",108.6409,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2023-05","May-2023","IDX","Index","0","Units","2020M12_100","2020M12=100",108.2046,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2023-06","Jun-2023","IDX","Index","0","Units","2020M12_100","2020M12=100",110.6854,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2023-07","Jul-2023","IDX","Index","0","Units","2020M12_100","2020M12=100",107.5707,,
"CRI","Costa Rica","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","M","Monthly","2023-08","Aug-2023","IDX","Index","0","Units","2020M12_100","2020M12=100",107.3614,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,3.650258,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,1.264764,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-0.6416435,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.9561519,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-0.4305575,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-0.743423,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.4858013,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.6258723,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,1.106138,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,1.696473,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,1.237289,,
"CRI","Costa Rica","CP18ALTT","CPI (COICOP 18): 01-12 - All items","GY","Percentage change on the same period of the previous year","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.463763,,
