"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",100.5,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",99.1,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",103.7,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",104.2,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",104.5,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",103.3,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",99.6,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",99.7,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",101.5,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",103.6,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",103.4,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",103,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",100.9,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",99.7,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",103.8,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",105.4,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",105.9,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",104.7,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",100.7,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",101,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",102.8,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",105,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",104.9,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",104.3,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",102.1,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",101,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",105.5,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",106.2,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",106.3,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",104.9,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",101.8,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",102,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",103.7,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",105.2,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",105.2,,
"JPN","Japan","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",104.7,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.0064,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",97.93691,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",98.46635,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",99.36909,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",100.1254,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",99.73924,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2015_100","2015=100",100.511,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2015_100","2015=100",100.292,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2015_100","2015=100",100.073,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2015_100","2015=100",100.146,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2015_100","2015=100",100.073,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2015_100","2015=100",100.073,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",99.92699,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",99.63497,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",99.78098,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",99.48896,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",99.63497,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",99.63497,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",99.34294,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",100.1399,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",100.2129,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",100.2129,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",100.2129,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",100.0209,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",100.3859,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",100.3129,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",100.3859,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",100.0209,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",100.6049,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",100.7509,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",100.9699,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",101.1589,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",101.0129,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",104.4442,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",104.2252,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",103.7871,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",103.7141,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",103.6761,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",103.5301,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",103.4571,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",103.6031,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",103.4571,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",103.311,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",103.5,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",103.427,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",103.135,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",103.062,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",102.7699,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",102.916,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",105.1755,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",105.1025,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",104.5914,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",105.1025,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",104.8104,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",104.8104,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",104.7374,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",104.8104,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",104.6644,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",104.5184,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",104.1534,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",104.0074,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",106.7834,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",106.6374,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",106.2724,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",106.7104,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",106.4184,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",106.2724,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",106.1264,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",106.0534,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",105.9074,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",105.7614,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",105.4693,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",105.6883,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",109.1417,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",109.1417,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",108.7037,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",109.1417,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",109.1417,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",109.1417,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",108.8497,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",108.8497,,
"JPN","Japan","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",108.7037,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",99.53339,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",100.28,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",100.1782,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",100.0085,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",99.56732,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",99.90668,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",99.70306,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",100.3139,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",99.90668,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",100.3139,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",100.3139,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",100.8908,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",101.1962,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",100.9926,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",101.4338,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",101.7731,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",101.5017,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",101.7392,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",101.7731,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",102.2822,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",102.1804,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",101.8749,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",101.8071,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",101.332,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",101.6374,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",101.1284,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.87274,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",100.3563,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.3489,,
